,answer_start,answer,title,context,question
238,675,O acadêmico poderá ser excluído por desistência,NORMAS_COMPLEMENTARES_RENOVACAO_DE_MATRICULA,"Não será permitida ao discente, a exclusão ou inclusão de disciplinas, durante a etapa de validação de matrículas pela Secretaria Acadêmica. Na ausência de renovação de matrícula pelo discente, o vínculo acadêmico é convertido em trancamento pelo Coordenador de Curso. O Sistema Acadêmico (Siscad) enviará mensagem ao Coordenador de Curso e ao discente com trancamento de matrícula sem justificativa, para que o mesmo declare interesse pela manutenção de sua vaga ao longo do período letivo em que teve o trancamento. Cabe ao Coordenador de Curso, a responsabilidade de identificar e registrar o motivo da ausência de renovação ou trancamento de matrícula sem justificativa. O acadêmico poderá ser excluído por desistência se, no semestre seguinte, não renovar a matrícula e estiver impedido de trancar por ter atingido o limite máximo de quatro semestres de trancamento. Os casos omissos serão resolvidos pelo Conselho de Ensino de Graduação. ",O que acontece caso o acadêmico não renove a matrícula e estiver impedido de trancar?
239,61,uma entidade com personalidade jurídica de direito privado,FAPDF,"A Fundação de Apoio à Pesquisa do Distrito Federal (FAPDF) é uma entidade com personalidade jurídica de direito privado, sob a forma de fundação pública e tem por finalidade estimular, apoiar e promover o desenvolvimento científico, tecnológico e de inovação do Distrito Federal, visando o bem-estar da população, defesa do meio ambiente e progresso da ciência e tecnologia.",O que é a FAPDF?
240,173," estimular, apoiar e promover o desenvolvimento científico, tecnológico e de inovação do Distrito Federal",FAPDF,"A Fundação de Apoio à Pesquisa do Distrito Federal (FAPDF) é uma entidade com personalidade jurídica de direito privado, sob a forma de fundação pública e tem por finalidade estimular, apoiar e promover o desenvolvimento científico, tecnológico e de inovação do Distrito Federal, visando o bem-estar da população, defesa do meio ambiente e progresso da ciência e tecnologia.",Qual a finalidade da FAPDF?
241,288,"o bem-estar da população, defesa do meio ambiente e progresso da ciência e tecnologia",FAPDF,"A Fundação de Apoio à Pesquisa do Distrito Federal (FAPDF) é uma entidade com personalidade jurídica de direito privado, sob a forma de fundação pública e tem por finalidade estimular, apoiar e promover o desenvolvimento científico, tecnológico e de inovação do Distrito Federal, visando o bem-estar da população, defesa do meio ambiente e progresso da ciência e tecnologia.",O que a FAPDF visa?
242,69,04 de novembro de 1993,FAPDF,"A FAPDF Foi criada pela Lei Nº 347, de 04/11/1992, e implementada em 04 de novembro de 1993. O Estatuto Social da FAPDF foi aprovado somente em 16 de maio de 2007, pelo decreto Nº 27.958. O Regimento Interno foi publicado no Diário Oficial do Distrito Federal (DODF) Nº 111, de 12 de junho de 2007.",Quando a FAPDF foi implementada?
243,158,2007,FAPDF,"A FAPDF Foi criada pela Lei Nº 347, de 04/11/1992, e implementada em 04 de novembro de 1993. O Estatuto Social da FAPDF foi aprovado somente em 16 de maio de 2007, pelo decreto Nº 27.958. O Regimento Interno foi publicado no Diário Oficial do Distrito Federal (DODF) Nº 111, de 12 de junho de 2007.",Em que ano o Estatuto Social da FAPDF foi aprovado?
244,73,Lei nº 1.862,FAPDF,"Em 15 de janeiro de 1998, a Lei de criação da Fundação foi alterada pela Lei nº 1.862. O Instituto de Ciência e Tecnologia do Distrito Federal (ICT/DF) foi incorporado à FAPDF por meio do Decreto nº 21.527, de 23 de agosto de 2000. Em 09 de agosto de 2005, sob a necessidade de reestruturação organizacional, a Lei de criação da FAPDF foi alterada novamente pela Lei nº 3.652 de 09 de agosto de 2005.",Qual lei alterou a lei da criação da fundação?
245,278,reestruturação organizacional,FAPDF,"Em 15 de janeiro de 1998, a Lei de criação da Fundação foi alterada pela Lei nº 1.862. O Instituto de Ciência e Tecnologia do Distrito Federal (ICT/DF) foi incorporado à FAPDF por meio do Decreto nº 21.527, de 23 de agosto de 2000. Em 09 de agosto de 2005, sob a necessidade de reestruturação organizacional, a Lei de criação da FAPDF foi alterada novamente pela Lei nº 3.652 de 09 de agosto de 2005.",Qual foi a necessidade que fez a lei da criação da FAPDF ser alterada pela lei nº 3.652?
246,76,4 de novembro de 1992,FAPDF,"A Fundação de Apoio à Pesquisa do Distrito Federal – FAPDF – constituída em 4 de novembro de 1992, tem como finalidade institucional estimular, apoiar e promover o desenvolvimento científico, tecnológico e de inovação, no âmbito do Distrito Federal, por meio de apoio financeiro a projetos que sintonizam com as atribuições regimentais e estatutárias da Fundação, bem como pela captação de recursos nacionais e internacionais, inseridos nesse contexto. Para você, cidadão, a FAPDF financia projetos de pesquisas, por meio de editais públicos, em parceria com instituições nacionais e internacionais do cenário acadêmico, científico ou tecnológico, bem como apoio a projetos inovadores que asseguram o desenvolvimento do Distrito Federal e que se contextualizam com as finalidades regimentais e estatutárias da FAPDF.",Quando foi constituída a FAPDF?
247,232,Distrito Federal,FAPDF,"A Fundação de Apoio à Pesquisa do Distrito Federal – FAPDF – constituída em 4 de novembro de 1992, tem como finalidade institucional estimular, apoiar e promover o desenvolvimento científico, tecnológico e de inovação, no âmbito do Distrito Federal, por meio de apoio financeiro a projetos que sintonizam com as atribuições regimentais e estatutárias da Fundação, bem como pela captação de recursos nacionais e internacionais, inseridos nesse contexto. Para você, cidadão, a FAPDF financia projetos de pesquisas, por meio de editais públicos, em parceria com instituições nacionais e internacionais do cenário acadêmico, científico ou tecnológico, bem como apoio a projetos inovadores que asseguram o desenvolvimento do Distrito Federal e que se contextualizam com as finalidades regimentais e estatutárias da FAPDF.","A FAPDF tem finalidade de estimular, apoiar e promover o desenvolvimento científico de qual âmbito?"
248,559,instituições nacionais e internacionais,FAPDF,"A Fundação de Apoio à Pesquisa do Distrito Federal – FAPDF – constituída em 4 de novembro de 1992, tem como finalidade institucional estimular, apoiar e promover o desenvolvimento científico, tecnológico e de inovação, no âmbito do Distrito Federal, por meio de apoio financeiro a projetos que sintonizam com as atribuições regimentais e estatutárias da Fundação, bem como pela captação de recursos nacionais e internacionais, inseridos nesse contexto. Para você, cidadão, a FAPDF financia projetos de pesquisas, por meio de editais públicos, em parceria com instituições nacionais e internacionais do cenário acadêmico, científico ou tecnológico, bem como apoio a projetos inovadores que asseguram o desenvolvimento do Distrito Federal e que se contextualizam com as finalidades regimentais e estatutárias da FAPDF.",A FAPDF financia projetos de pesquisa em parceria com quem?
249,31,edições do Jornal de Brasília e do Correio Braziliense,FAPDF,"No dia 05 de novembro de 1993, edições do Jornal de Brasília e do Correio Braziliense, noticiaram: “O DF passou a ser um novo exemplo de como a sociedade deve valorizar a atividade científica e dimensionar os seus recursos para apoiá-la”, dizia uma delas. Tal chamada referia-se à implantação no Distrito Federal da Fundação de Apoio à Pesquisa do Distrito Federal (FAPDF), em cumprimento a lei número 347, de 04 de novembro de 1992.",Quem noticiou que o DF passou a ser um novo exemplo de como a sociedade deve valorizar a atividade científica?
250,316,Fundação de Apoio à Pesquisa do Distrito Federal,FAPDF,"No dia 05 de novembro de 1993, edições do Jornal de Brasília e do Correio Braziliense, noticiaram: “O DF passou a ser um novo exemplo de como a sociedade deve valorizar a atividade científica e dimensionar os seus recursos para apoiá-la”, dizia uma delas. Tal chamada referia-se à implantação no Distrito Federal da Fundação de Apoio à Pesquisa do Distrito Federal (FAPDF), em cumprimento a lei número 347, de 04 de novembro de 1992.",O que foi implantado no distrito federal em cumprimento a lei número 347?
251,46,1985,FAPDF,"Concretizava-se o sonho iniciado por volta de 1985, quando a comunidade científica do Distrito Federal iniciou a articulação da criação de uma instituição dedicada ao fomento e incentivo da ciência e tecnologia da região. Desde o início, a FAPDF foi acolhida por Brasília. O ex-reitor da Universidade de Brasília, Lauro Morhy, em artigo publicado em dezembro de 1994, no primeiro material de divulgação impresso pela instituição afirmou: “A FAPDF é fruto de uma sábia decisão e, hoje, uma realidade que precisa ser consolidada e sempre aprimorada. É preciso assegurar a continuidade do apoio à pesquisa, para se alcançar uma ciência forte. Os países mais avançados em ciência e tecnologia hoje colhem bons frutos nessa área, não porque se encontram acima do equador, em clima frio, ou seja, habitados por seres superiores, mas, porque apoiaram e administraram melhor e continuadamente a sua ciência. Não há ciência onde prevalece o imediatismo e a improvisação”.",Em que ano a comunidade científica do distrito federal iniciou a criação de uma instituição dedicada ao incentivo da ciência e tecnologia?
